UniqueCount	AmbigCount
5	6
0	0
6	94
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	3
0	1
0	0
0	0
0	0
0	1
3	0
0	0
1	1
0	1
0	3
0	0
0	0
0	0
0	0
4	164
1	26
0	32
2	26
16	15
0	3
0	10
0	9
0	0
0	0
0	0
0	2
0	0
0	1
1	0
0	1
0	2
0	2
1	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	1
0	0
0	4
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	7
0	2
0	2
0	2
0	0
0	0
5891	2581
309	8637
51730	90476
0	0
3	448
0	10
26785	14074
20	1636
0	0
0	1
0	0
20	19
0	3
0	0
0	0
0	0
0	0
0	6
0	6
0	1
0	0
2	0
0	0
0	0
0	0
0	1
0	2
0	2
0	2
0	2
0	1
0	2
0	0
0	0
0	0
0	2
0	2
0	0
0	1
0	0
112	10
0	2
0	2
0	2
2	1
0	0
1	14
0	3
0	0
1	1
0	0
4	1
0	0
16	0
1	1
0	0
0	0
0	2
0	0
2	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	160
84	424
5	379
0	0
0	126
0	5
4	8
0	8
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	7
0	3
14	7
0	0
0	0
1	15
0	15
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	7
0	0
0	10
1	2
0	10
0	0
4	1
1	8
0	0
0	0
0	78
0	77
0	93
4	98
7	65
0	81
0	83
0	11
0	41
0	25
0	21
0	21
0	8
0	0
0	1
0	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	858
1	677
0	755
19	291
2	194
0	203
0	128
307	0
0	0
0	0
0	0
0	0
0	0
4	0
2	274
0	280
5	270
2	157
4	174
0	134
1	136
2	13
0	133
0	87
0	8
0	14
0	33
0	24
0	35
0	1
0	3
0	4
2	24
6	1
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	4
0	0
0	0
2	101
0	97
1	48
0	63
0	1
0	7
0	10
0	0
0	16
0	9
0	1
0	4
0	0
0	0
0	19
1	3
0	1
2	7
0	12
0	79
0	159
0	158
0	117
0	51
0	168
0	19
0	130
0	117
6	93
2	32
0	94
0	159
0	122
0	101
0	123
0	142
0	39
0	14
0	4
0	97
0	14
0	22
0	28
0	6
0	22
0	39
0	1
0	5
0	49
3	22
0	20
0	31
0	28
1	28
0	0
0	0
0	12
0	32
1	23
2	16
0	12
0	15
0	7
0	7
0	6
0	11
0	2
0	1
2	1
0	0
1	0
0	32
98	40
2	8
3	0
1	192
6	197
0	121
0	28
0	29
1	10
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	436
98	417
6	418
36	427
4	18
3	14
0	0
6	84
0	95
0	67
7	108
2	164
0	94
0	72
0	114
0	121
0	38
3	58
0	12
2	13
0	7
0	7
0	40
0	1
1	7
0	0
0	2
3	22
1	93
16	110
0	5
0	2
0	97
12	108
0	29
210	478
3	212
7	390
6	12
4	164
3	73
0	0
31	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	0
4	11
0	0
0	2
2	129
11	128
1	9
1	59
1	30
8	313
0	311
0	309
0	309
0	2
1	15
1	17
0	1
0	1
1	0
206	506
1	431
0	75
142	19
16	51
0	0
173	0
182	0
3	73
0	78
0	71
0	78
2	76
0	70
0	69
0	5
0	3
0	66
0	5
0	60
0	7
0	2
0	6
0	73
0	35
0	2
0	64
0	56
0	0
0	1
1	60
0	3
0	0
0	2
0	7
0	22
0	24
0	9
0	1
0	3
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	0
24	200
0	186
0	158
0	172
0	166
0	148
0	148
0	148
0	20
0	0
1	14
0	282
0	288
1	93
0	28
0	0
0	0
0	1
0	99
0	30
1	59
0	78
1	64
0	90
0	89
0	73
0	86
0	69
0	2
0	1
0	2
0	0
0	8
0	0
0	3
0	23
2	7
2	9
0	2
0	0
1	0
16	94
0	0
0	1
0	0
0	0
0	14
1	1
2	16
9	705
0	678
0	560
0	373
0	0
2	123
0	36
0	20
0	86
1	21
0	11
0	58
3	107
0	79
0	79
0	39
0	0
17	2694
0	2386
32	2778
3	227
0	619
0	180
1	327
1	132
0	0
0	3
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
1	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
7	89
2	6
0	2
1	0
0	0
0	0
0	84
0	1
0	73
0	3
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	1
0	4
0	1
0	81
0	1
1	44
0	65
0	0
0	15
11	2
2	2
1	48
0	47
8	147
0	155
2	108
31	97
0	62
2	170
0	109
0	110
13	109
1	40
0	140
0	0
0	0
0	0
181	2
0	0
0	2
0	0
0	11
0	7
1	11
0	0
1	3
0	0
3	4
0	5
3	2
0	2
0	0
0	0
3	0
0	0
2	0
13	672
0	65
17	1075
0	325
0	4
7	708
2	262
19	549
2	108
23	221
9	245
0	217
0	44
0	4
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	93
0	81
0	57
0	4
0	4
0	0
0	0
0	12
0	21
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	8
0	170
4	168
0	181
0	169
0	40
0	171
0	28
0	11
0	2
0	4
0	157
0	2
0	158
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	6
0	0
0	7
0	6
4	7
0	6
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	7
0	0
0	0
0	0
1	5
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67	261
0	261
7	99
6	99
2	0
0	38
0	14
0	6
0	0
0	30
0	26
3	4
0	91
0	80
0	28
0	80
0	81
0	19
0	20
0	23
0	23
0	86
0	14
0	0
0	26
0	10
0	0
0	0
1	4
0	95
97	187
0	0
2	128
4	87
4	11
0	22
0	4
0	3
0	0
0	5
0	0
0	0
0	0
0	0
0	0
268	34
1	34
0	7
0	0
0	0
131	144
0	3
1	27
0	23
0	3
0	18
0	92
0	1
0	23
0	6
0	17
0	0
0	29
0	29
0	26
0	28
0	29
2	29
0	29
0	29
0	2
0	0
0	6
2	191
9	203
5	191
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	8
0	49
0	61
0	61
1	48
0	0
0	1
1	0
0	34
0	2
0	3
1	56
0	0
1	9
0	1
0	0
0	55
0	55
0	6
0	6
0	8
0	2
0	55
0	0
0	2
0	53
0	11
0	0
0	4
5	16
0	0
0	12
0	4
0	11
0	1
5	447
1385	2651
15	2651
1	2621
0	1319
3	1029
0	463
1	460
0	0
0	0
0	0
2	6
0	0
0	6
0	0
0	0
0	0
0	0
601	1486
0	15
9	1470
5	455
0	1
1	1
0	0
67	0
0	450
0	405
0	405
0	405
0	355
0	355
0	467
0	467
0	217
0	0
0	0
0	27
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	4
0	4
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	8
0	3
0	7
0	7
0	7
0	7
0	6
0	0
101	29
0	13
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	13
4	61
0	17
1	35
1	17
0	9
0	8
2	165
5	178
0	28
0	27
0	16
0	9
257	20
0	20
14	30
0	0
7	24
0	5
0	13
1	14
2	8
0	0
1	207
0	85
31	363
0	252
0	12
0	66
0	47
0	5
0	44
1	30
3	17
0	2
0	0
0	0
0	0
0	0
1	0
34	74
20	244
35	144
225	352
2	62
0	213
6	143
1	112
0	51
1	64
0	49
2	48
1	8
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
980	93
29	93
0	6
6	0
0	5
0	41
0	41
0	41
0	38
0	0
0	0
0	0
0	1
0	0
2	9
5	9
0	2
0	4
0	0
0	0
0	0
0	0
0	854
19	84
122	1445
54	1492
0	777
3	231
2	1395
0	1019
2	184
0	466
0	0
0	11
486	232
20	197
3	107
8	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	510
4	495
0	5
0	142
1	313
0	300
0	13
0	5
0	25
2	1
0	1
0	1
0	7
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
450	4301
18	3670
0	779
2	189
11	173
13	24
0	0
0	0
0	0
0	0
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	9
0	0
0	0
0	0
