UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
9	232
1	210
0	183
0	195
0	197
0	155
0	155
0	155
0	34
0	0
0	20
0	503
0	511
0	120
0	43
0	0
0	0
0	0
0	111
0	24
0	80
0	103
0	55
0	118
0	96
0	94
0	103
0	74
0	3
0	6
0	2
0	0
0	7
0	0
0	1
0	5
0	6
0	10
0	5
0	0
3	0
31	79
2	0
0	2
0	0
0	0
1	14
4	0
1	15
5	821
0	807
0	692
0	439
1	3
0	134
0	31
0	5
1	94
0	19
0	4
0	80
2	100
2	51
0	54
3	21
0	0
15	2881
0	2504
22	2958
0	241
0	644
8	168
0	349
0	125
0	2
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	6
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	23
0	0
0	0
0	0
0	1
0	0
0	0
14	137
0	8
0	2
0	0
0	1
0	1
0	130
0	3
0	110
0	10
0	14
0	11
0	14
0	11
0	16
0	16
0	13
0	7
0	4
0	7
0	0
0	116
0	12
0	63
0	77
0	2
3	17
3	0
2	0
0	32
0	32
9	86
0	116
2	65
19	114
5	106
1	183
0	158
0	161
2	158
1	49
2	75
0	0
0	0
0	0
202	4
0	0
0	0
0	4
1	17
0	7
2	17
0	0
0	1
0	0
3	6
0	8
8	1
0	0
0	1
0	0
8	0
0	0
0	0
11	769
0	66
28	1161
0	335
0	6
6	777
4	250
12	556
0	116
33	288
4	311
0	262
0	49
0	5
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	120
0	103
3	74
0	6
0	5
0	0
0	1
0	9
0	27
1	4
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
1	0
0	0
0	0
1	34
0	32
0	246
1	245
0	263
0	244
0	75
0	257
0	62
0	16
0	9
0	14
2	243
0	11
0	228
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	15
0	10
15	18
0	12
0	0
0	12
0	3
0	0
0	0
0	0
0	0
1	0
3	20
0	20
0	18
0	0
0	0
0	4
0	11
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
1	0
58	254
0	254
10	132
14	133
0	6
3	43
0	20
0	7
0	2
0	37
0	31
3	7
0	110
0	95
0	47
0	94
0	94
0	32
0	32
0	29
0	24
0	89
0	14
0	0
0	30
0	14
0	0
0	0
3	11
0	158
108	257
0	6
3	177
15	112
0	16
0	33
0	4
1	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
319	28
0	28
0	3
0	0
0	0
150	178
0	10
4	17
0	18
0	14
0	9
0	122
0	2
0	26
0	1
0	13
0	2
0	46
0	44
0	41
0	40
0	43
0	46
0	44
0	41
0	1
2	1
0	1
4	258
5	272
7	257
0	0
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	6
1	72
0	76
3	84
0	71
0	0
0	1
0	2
0	39
0	4
0	1
2	78
0	0
3	16
0	0
2	0
0	80
0	78
0	11
0	14
0	14
0	2
0	78
0	0
0	0
0	69
0	29
0	0
0	8
4	15
0	1
0	9
0	6
0	12
0	1
1	363
1598	2419
17	2417
2	2388
3	1209
0	924
0	370
6	368
0	0
0	0
0	0
1	8
1	0
3	8
0	0
0	0
0	0
0	0
649	1310
0	16
6	1293
1	396
0	0
0	0
0	0
81	0
0	492
0	434
0	434
0	434
0	386
0	386
0	504
0	504
0	204
0	0
4	0
0	16
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	5
0	1
0	1
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	9
0	9
0	9
0	9
0	9
0	6
0	8
0	9
0	9
0	9
0	5
0	0
116	29
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	12
0	9
4	46
0	10
7	27
1	12
0	17
0	6
3	162
6	159
0	26
0	11
0	23
0	9
317	18
0	18
38	58
0	0
1	48
6	12
0	34
0	26
0	13
0	2
2	220
0	125
39	456
0	329
0	17
0	89
0	72
0	10
0	62
1	40
1	23
2	2
0	0
0	0
0	0
0	0
2	0
31	62
28	202
28	66
165	280
2	50
2	179
8	73
0	48
0	21
0	31
0	20
0	53
0	0
0	9
0	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1017	69
30	69
1	6
11	0
1	18
0	137
0	136
0	137
0	131
0	0
2	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	854
15	70
152	1507
75	1527
2	788
3	272
3	1434
0	1017
1	213
1	465
0	0
0	11
413	182
13	146
4	89
3	43
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2	1038
0	1012
0	3
0	221
14	653
0	611
0	12
0	8
0	36
1	2
1	2
0	0
0	3
0	29
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
442	3324
6	2866
0	578
1	114
3	98
13	14
0	0
0	0
2	0
0	0
0	118
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
389	1
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
126	225
0	218
0	113
33	48
0	29
0	48
0	35
0	0
0	0
181	46
0	0
181	60
0	106
3	89
0	0
0	5
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
9	1223
2	482
27	1051
19	1223
0	22
0	0
0	0
0	0
90	176
1	176
0	83
0	20
0	0
2	27
102	202
0	187
14	151
2	7
1	0
9	24
27	48
0	41
0	1
0	1
0	0
0	0
0	0
0	0
0	2
0	1
59	393
0	19
82	374
0	1
0	53
0	27
0	63
0	4
0	43
0	0
0	0
0	0
0	0
61	243
0	269
31	401
0	239
0	326
2	323
0	323
0	0
0	0
0	11
0	11
0	60
0	1
0	0
0	0
0	2
0	151
0	1
1	35
332	553
0	165
0	88
4	167
0	13
0	170
0	17
1	0
2	20
0	10
2	43
1	17
0	4
37	94
1	0
21	23
0	16
0	57
2	5
288	98
0	39
40	83
0	0
0	0
150	20
1	20
0	0
0	0
1	2
0	0
0	0
0	2
0	0
0	2
0	1
0	1
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
2	336
71	3286
0	2410
0	625
0	860
0	1043
0	297
3	410
3	485
1	443
0	1402
0	675
0	98
0	680
0	628
0	342
1	499
1	34
0	214
0	151
0	151
0	82
0	19
0	7
3	179
0	677
0	311
0	37
0	5
0	97
0	11
0	869
0	20
0	6
0	7
0	8
0	0
0	0
0	0
0	0
21	34
0	34
2	156
781	438
2	28
0	29
2	270
0	42
1	444
25	480
12	97
0	0
3	7
0	10
0	4
0	0
2	0
0	7
0	12
9	0
2	2
1	2
3	386
361	411
0	44
0	41
0	21
10	25
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
559	69
1	60
0	3
7	1
0	0
0	0
7	0
12	1
0	1
0	5
11	3
0	2
0	1
0	0
0	0
0	140
0	18
0	149
0	54
0	156
0	58
1	152
0	32
2	15
1	27
0	0
0	0
0	736
0	736
2	288
0	293
1	307
1	133
20	169
1	201
0	25
1	3
1	288
3	100
5	101
1	4
0	169
16	407
0	207
21	444
1	77
0	176
0	76
0	146
0	26
1	12
0	1
0	0
0	1
0	1
2	1
0	0
0	0
0	0
8	453
0	458
1	331
1	223
11	5
1	0
9	10
0	4
1	0
1	217
0	229
1	24
0	70
0	17
0	16
0	23
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
232	600
0	600
25	482
0	131
7	38
6	68
2	80
378	385
1	12
0	28
0	5
2	223
13	1907
1	6
73	1974
0	2
5	68
1	16
0	0
1	51
68	142
2	67
4	84
0	6
1	34
1	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	563
0	570
0	0
0	2
2	468
0	161
1	58
0	4
0	208
0	0
0	4
0	5
0	100
0	0
0	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
6	32
0	427
5	342
0	27
0	3
0	1
0	420
0	399
0	1
1	6
0	8
1	7
0	1
0	0
0	24
1	45
0	24
0	22
0	66
0	7
0	67
0	22
0	0
0	0
0	0
0	0
5	2
0	2
1	166
5	149
0	24
0	147
0	113
0	162
0	0
0	0
0	0
0	0
0	18
0	1
0	18
0	1
0	6
0	6
0	0
0	0
0	0
1	0
0	0
0	6
2	5
0	5
0	5
0	1
0	0
0	3
0	3
0	1
0	0
0	0
352	0
1	0
4	5
3117	649
1	649
0	0
2	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	281
0	325
1	212
1	254
0	19
0	138
0	110
0	91
0	52
0	36
0	9
0	89
1	320
0	338
0	324
1	96
1	33
1	1
0	0
0	10
0	31
0	0
0	0
0	10
0	3
1	5
0	0
0	0
450	244
0	20
0	0
0	150
0	4
0	0
0	168
2	0
75	1005
18	1005
0	20
2	154
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	17
0	0
0	0
0	0
0	39
0	7
0	0
0	0
0	5
6	92
0	0
124	0
602	36
0	24
0	36
1	13
0	12
0	0
0	25
0	28
0	250
0	197
0	224
0	34
0	0
0	8
1	1
0	1
2	3
0	33
0	18
0	2
0	38
0	15
0	0
0	0
0	0
0	0
0	0
0	0
1	1843
19	1883
18	2036
0	1806
0	125
17	351
15	225
5	12
0	0
2	14
0	1
0	10
0	14
0	3
6	0
0	1
0	1
0	1
0	0
58	16
0	16
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
27	74
3	15
0	5
0	0
0	3
0	0
0	0
0	0
43	0
5	0
2	1
361	112
2	91
0	91
1	24
0	0
68	2602
37	581
177	2577
2	94
0	6
0	117
2	565
128	2572
0	158
0	1
0	0
0	3
0	0
0	0
0	0
0	0
9	767
0	82
1	227
23	0
2	625
0	36
0	16
0	566
0	167
10	621
0	87
5	1
5	0
14	21
4	3
0	11
4	6
1	0
0	0
0	7
133	4
0	0
3	1
2	0
0	0
0	0
0	0
707	1124
0	1048
11	722
16	2
22	253
68	123
1126	133
2	0
14	110
0	141
3	159
27	164
7	73
4	83
1	32
0	1
5	0
0	4
0	0
0	0
0	72
0	0
0	0
0	0
0	0
0	4
0	11
51	44
0	33
0	24
0	5
0	0
30	5
0	4
0	0
3	0
0	1
2	8
0	2
10	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	4
0	1
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
12	554
0	430
0	573
6	227
0	126
0	12
11	62
2	12
0	137
0	0
1	24
8	79
0	19
0	24
0	30
718	900
2	65
0	62
3	442
0	495
6	316
0	321
3	127
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
869	807
0	138
0	669
1	77
8	70
0	0
0	70
0	69
0	54
0	0
0	0
0	24
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
1	99
1	172
9	209
0	101
0	3
0	6
0	0
0	0
378	81
0	21
0	59
0	10
188	641
0	75
0	319
0	43
0	19
0	1
0	46
0	7
0	9
0	2
0	42
0	89
0	207
0	4
0	0
0	154
0	0
24	0
46	746
1	258
9	712
0	636
6	89
1	24
0	6
0	82
0	8
0	0
3	16
0	7
0	6
0	6
961	19
3	2
0	17
1	0
0	0
0	0
0	0
7	0
0	0
229	492
0	448
0	94
0	48
1	85
0	0
10	208
23	200
0	146
1	167
0	112
24	14
0	1783
245	2610
32	2638
4	1790
2	1699
0	333
0	167
0	262
53	600
0	0
0	0
0	0
19	629
2	12
699	1230
1	1
4	5
5	818
0	809
12	366
0	1
1	607
0	8
2	210
0	68
0	1
5	0
0	0
0	1
0	0
0	11
0	0
0	12
0	11
0	0
0	11
0	0
0	12
0	1
0	12
0	0
6	163
2	91
0	90
0	0
1	28
1	19
4	3
0	6
9	0
0	0
429	11
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	0
0	0
0	0
6	0
37	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
715	186
0	186
723	0
0	0
107	0
0	0
0	0
607	1691
7	1426
0	1427
0	0
119	202
0	4154
0	4132
0	4154
0	13
1	325
0	250
0	6
4	272
0	254
0	258
0	276
0	258
18	104
0	82
0	1
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
10	3073
226	2726
0	275
3	53
2	221
30	677
64	495
10	113
130	118
13	120
16	21
1	4
6	37
4	3
0	1006
0	1211
0	1225
14	1084
0	1042
0	91
0	45
0	0
3	186
0	66
2	30
0	9
0	0
62	3
0	0
0	0
0	0
0	0
0	0
438	1188
0	1179
0	42
1	696
0	577
0	667
2	407
0	31
0	75
0	43
0	11
0	4
0	4
1	0
0	0
0	0
0	0
0	0
0	0
7	4
0	68
0	1
0	83
0	2
14	178
21	23
2	19
5	141
3	16
0	147
0	81
0	2
0	71
0	30
0	7
0	0
235	5401
1	564
2	4590
0	4420
0	4162
1	813
4	2632
1	0
11	727
0	709
0	790
0	766
0	853
7	738
9	732
1	636
0	142
0	65
0	15
0	1
4	1
1	755
23	848
41	280
0	11
14	631
0	37
0	3
1	24
0	41
0	31
104	376
4	37
0	17
0	28
0	5
0	0
0	0
0	0
0	0
0	168
302	231
0	3
0	24
0	23
0	0
0	8
0	3
0	1
0	0
0	0
0	5
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	188
0	103
6	206
4	48
0	35
3	45
4	91
44	188
0	26
0	23
3	3689
131	3694
199	872
2	475
0	531
0	0
0	0
1	0
1889	14
106	13
1	14
0	0
0	2
0	0
0	522
0	484
0	69
0	529
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	224
127	241
14	232
0	194
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
216	1089
40	1089
0	14
0	96
0	262
27	123
0	0
0	0
0	0
2	496
0	496
0	175
3	45
0	2
0	0
0	0
0	0
1	0
0	0
11	0
0	0
3	0
199	4458
8	4516
0	2261
38	4893
0	4895
7	2951
1	2586
0	831
5	299
3	935
0	54
97	625
13	625
0	2
2	14
64	14
2	2
0	2
0	2
0	0
2	0
801	216
29	7
11	209
4	85
0	85
0	7
0	0
0	317
0	506
0	222
0	37
11	285
0	265
1	33
0	23
0	7
0	37
0	21
0	0
351	2
0	1
0	0
121	113
0	82
3	31
0	0
0	0
0	0
0	0
1172	6031
1	67
15	6027
35	1878
5	3700
8	1397
0	1397
1	1075
0	12
56	1
0	1
222	905
1	11
0	897
216	554
2	132
0	121
0	180
0	216
4	199
5	115
1	11
0	301
0	85
1	169
0	224
0	217
2	62
1	173
0	0
0	73
0	81
2	16
0	47
0	48
0	19
0	0
6	1
0	9
0	1
17	394
3	287
28	340
0	214
1	58
0	11
9	103
0	4
1	0
505	0
3	21
0	0
0	0
0	0
0	0
1	11
1594	392
3	391
0	4
171	1278
1	1133
10	1129
48	500
0	165
22	466
2	246
679	721
11	843
301	583
2	210
26	133
1	60
0	15
19	105
1	9
0	0
0	0
0	2
0	2
0	0
0	0
0	0
32	0
155	62
0	41
0	33
0	14
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	87
2	90
3	80
3	91
1	19
0	10
0	3
0	0
0	1
0	1
0	0
0	0
0	148
447	135
0	30
0	69
1	107
3	15
2	3
0	16
0	14
0	14
0	14
5	18
0	3
0	16
0	1
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	25
2	873
2	26
1	84
0	22
22	38
0	609
0	32
0	531
0	698
1	341
0	15
0	9
0	23
0	58
0	90
0	9
0	11
0	0
1	7
1	13
1237	1603
0	116
0	1603
0	20
0	0
0	41
0	41
0	15
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
455	475
6	462
5	11
1	6
16	256
0	82
15	417
0	95
0	65
0	322
29	263
1	184
0	12
0	9
1	10
0	236
0	25
0	15
2	12
0	11
5	15
2	2
1	2
2	2
17	7
21	2
11	0
6	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
613	1299
10	676
3	672
26	773
12	241
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	395
198	416
2	21
27	282
0	0
2	274
0	1
0	12
2	47
0	56
0	0
0	252
0	321
0	274
0	19
0	259
0	4
0	75
1	83
0	0
0	1731
7	1763
0	1818
0	1365
0	191
0	8
0	4
0	1
1	1
16	0
0	156
3	1643
0	98
0	92
4	1328
0	97
4	334
2	7
0	456
2	272
0	229
0	727
14	1316
0	12
0	88
1	1480
1	214
1	216
1	98
1	1481
35	1177
0	90
4	1176
0	0
3	168
0	6
114	175
0	0
68	5
0	0
3	7
7	3675
10	14428
10	13246
276	9876
0	11737
2	9523
4	1254
33	888
0	0
0	0
0	0
81	218
0	218
0	6
0	6
0	1
0	9
0	13
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	376
0	28
2	374
9	219
4	66
0	0
0	0
1	0
0	0
0	0
0	0
0	0
109	126
0	126
0	3
0	3
0	1
0	1
0	3
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	513
0	526
0	589
0	286
0	2
0	446
0	340
1	0
16	17
0	0
629	304
16	304
0	121
0	228
3	126
0	221
0	188
0	175
1	198
0	189
0	196
0	155
0	61
0	40
0	28
0	11
0	20
0	5
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
8	672
3	151
0	1
1	27
6	224
0	339
0	165
13	151
1	23
10	697
0	102
0	73
0	78
0	19
0	36
2	50
0	44
1	135
0	40
5	15
1	54
0	34
0	82
0	473
0	19
0	0
0	0
4	33
53	1595
96	6873
27	1336
13	12114
8	23802
5	12516
2491	26879
24	11668
15	800
0	0
0	2
0	6
0	307
0	19
0	281
0	210
1	15
0	287
0	16
0	127
0	267
0	4
0	186
0	0
0	10
0	0
0	0
0	7
0	1
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	0
0	705
0	20
0	948
0	543
0	5
0	610
0	243
0	936
0	33
0	0
0	14
2	2
0	66
1	359
0	46
0	307
5	329
0	0
0	17
5	61
0	3
1	59
0	3
0	0
351	100
0	98
0	19
0	23
1	2
1	0
0	0
245	105
0	60
0	26
0	52
0	0
0	12
168	25
0	13
1	286
1872	293
2	286
3	3
0	0
0	12
0	12
0	3
0	0
0	0
18	1
1	1
5	0
2	137
47	213
0	13
0	42
1	76
0	8
0	0
0	1
0	50
0	0
0	0
3	1245
5	1179
4	810
12	956
2	35
0	0
0	0
0	915
0	915
3	730
0	888
0	53
0	176
0	167
1	290
0	143
4	554
8	459
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	14
0	1
0	24
0	32
0	35
0	2
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
1459	177
0	176
0	0
0	0
0	544
31	544
0	3
1	2
2	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
76	237
0	226
9	238
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	87
0	31
1	42
0	22
0	69
0	37
2	0
0	0
0	0
802	77
3	74
2	55
0	3
2	3
0	0
0	0
0	0
106	835
17	636
4	844
1	378
0	22
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
459	599
0	91
3	575
2	443
0	145
0	7
0	6
0	2
0	6
0	0
0	5
0	0
65	0
0	0
3	527
0	523
0	503
0	145
0	108
0	39
2	92
2	16
0	0
0	0
1	309
0	0
0	0
0	0
0	12
0	12
0	5
0	79
341	2125
17	2024
12	13
4	150
0	49
1	515
631	460
2	69
1203	497
3	5
0	0
209	0
1	67
26	122
0	121
0	12
0	1
0	3
202	599
2	58
1	438
2	114
1	292
1	9
5	422
0	264
0	0
0	0
0	0
0	862
0	176
8	116
6	875
1	225
54	849
0	470
15	312
0	0
0	228
0	73
0	25
188	576
3	0
164	568
0	0
5	0
0	0
12	1
23	133
5	8
0	3
1	98
0	101
0	8
0	1
0	26
0	4
1	61
0	26
1	8
8	72
9	100
0	98
3	86
3	37
0	20
0	31
2	43
0	35
0	39
0	0
0	1
0	0
0	0
0	0
1	6
47	231
1	231
2	44
0	3
0	0
4	3
3	3
0	1
0	1
159	123
3	101
2	87
0	96
0	0
0	162
0	1247
19	1280
3	1199
4	768
0	131
1	21
1	104
0	59
0	0
0	2
2	0
0	0
0	1124
0	1120
1	49
0	333
3	272
22	323
0	1120
18	236
10	112
2	0
1	8
3	834
0	6
0	0
0	0
0	0
0	21
2	21
0	0
112	1062
15	886
4	365
0	28
0	89
7	49
0	2
2	1
0	0
24	136
0	56
0	44
6	142
0	55
2	46
0	3
0	65
0	29
1	4
0	18
0	22
1	22
1	10
0	4
1	1
0	2
0	2
0	0
0	23
0	42
0	40
0	31
0	2
0	4
5	1
0	1
0	6
1	17
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
2	1
0	0
0	6
0	6
1	3
0	0
0	1
0	1
0	0
0	0
0	0
0	2
1	2
0	2
0	2
0	2
1	2
0	2
0	2
0	1
0	0
0	0
988	146
2	177
0	44
0	0
1	0
1	872
