UniqueCount	AmbigCount
15	21
0	1
10	76
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	1
0	1
0	0
0	0
0	2
0	0
0	5
0	0
0	0
3	2
0	0
0	10
0	0
0	0
0	0
0	1
8	142
0	15
0	46
0	33
17	35
0	0
0	7
0	6
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	3
0	0
0	0
0	0
7691	3132
261	7308
56337	96001
0	0
3	486
0	4
26121	13675
25	1745
0	0
0	0
0	0
17	25
0	1
0	0
0	0
0	4
0	4
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	7
0	0
0	0
1	0
0	0
0	0
0	0
0	1
117	12
0	3
1	3
0	4
2	4
0	0
0	15
0	5
0	3
0	3
0	1
5	4
0	1
15	1
0	3
0	2
0	0
0	0
0	0
2	0
9	6
0	0
4	5
0	2
0	3
0	1
0	0
0	3
0	4
0	4
0	3
0	4
0	4
0	4
0	3
0	4
0	2
0	1
0	0
0	0
0	0
0	0
0	191
77	456
8	397
0	0
0	111
3	8
6	23
0	22
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	4
12	13
0	0
0	0
3	17
0	17
0	0
0	1
0	2
0	0
0	0
0	1
0	1
0	8
0	1
0	2
0	0
0	2
0	0
0	0
0	1
0	0
0	0
1	88
2	82
0	98
3	109
5	64
0	94
0	90
0	6
0	51
0	40
0	26
0	27
0	6
1	3
0	3
0	4
0	2
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	913
2	744
1	822
14	313
0	199
1	235
0	105
329	0
0	0
0	0
0	0
0	0
0	0
0	0
2	349
0	354
15	357
2	200
1	206
0	185
2	164
1	22
0	143
0	100
0	8
0	22
0	31
0	25
0	19
0	0
0	1
0	1
2	11
4	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	4
0	0
1	3
3	141
1	132
0	81
0	75
0	0
0	6
0	11
0	1
0	29
1	12
0	3
0	5
0	0
0	0
13	41
3	8
2	1
0	27
1	15
0	145
0	248
0	246
0	195
0	122
0	266
0	61
0	209
0	195
5	157
0	76
0	162
0	244
0	193
0	162
0	180
0	195
1	35
0	14
0	3
0	131
0	19
0	31
0	33
0	13
0	24
0	56
0	0
1	4
0	64
0	18
0	22
1	47
1	37
0	35
0	0
0	0
0	14
0	47
0	23
8	19
0	26
0	19
0	16
0	8
0	6
0	12
0	0
0	0
0	0
0	0
2	0
2	35
181	47
1	12
7	0
6	282
7	278
0	182
1	31
0	49
0	9
0	2
0	8
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
21	614
141	578
26	578
53	602
1	27
0	21
0	0
5	98
3	123
1	84
12	135
0	168
0	117
0	91
1	153
0	160
0	56
1	82
0	8
0	10
0	5
0	13
0	32
3	5
0	4
0	0
0	0
2	48
1	156
6	171
0	6
0	1
0	159
16	161
0	54
246	526
2	243
4	416
14	5
3	175
2	65
0	0
45	64
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
3	16
0	0
0	16
0	3
0	1
3	109
3	99
0	7
5	53
3	34
7	342
0	337
0	334
